sample,norm
340000,1.7320508075688772
341000,3.1622776601683795
342000,2.8284271247461903
343000,3.605551275463989
344000,0.0
345000,2.0
346000,1.4142135623730951
347000,1.4142135623730951
348000,0.0
349000,0.0
350000,0.0
351000,1.4142135623730951
352000,0.0
353000,0.0
354000,1.7320508075688772
355000,0.0
356000,1.7320508075688772
357000,0.0
358000,2.23606797749979
359000,2.449489742783178
360000,1.0
361000,0.0
362000,2.23606797749979
363000,0.0
364000,2.23606797749979
365000,0.0
366000,2.23606797749979
367000,0.0
368000,1.4142135623730951
369000,1.4142135623730951
370000,1.4142135623730951
371000,2.6457513110645907
372000,0.0
373000,0.0
374000,2.0
375000,2.0
376000,2.449489742783178
377000,0.0
378000,2.0
379000,0.0
380000,2.449489742783178
381000,0.0
382000,1.4142135623730951
383000,1.4142135623730951
384000,1.4142135623730951
385000,2.0
386000,3.605551275463989
387000,3.0
388000,0.0
389000,0.0
390000,0.0
391000,0.0
392000,2.0
393000,2.8284271247461903
394000,0.0
395000,0.0
396000,2.23606797749979
397000,0.0
398000,2.23606797749979
399000,0.0
400000,0.0
401000,0.0
402000,2.23606797749979
403000,0.0
404000,0.0
405000,0.0
406000,2.23606797749979
407000,2.23606797749979
408000,2.23606797749979
409000,0.0
410000,0.0
411000,1.4142135623730951
412000,0.0
413000,0.0
414000,1.4142135623730951
415000,0.0
416000,0.0
417000,0.0
418000,0.0
419000,2.6457513110645907
420000,0.0
421000,0.0
422000,0.0
423000,0.0
424000,0.0
425000,1.4142135623730951
426000,2.8284271247461903
427000,2.23606797749979
428000,0.0
429000,2.0
430000,2.0
431000,2.0
432000,0.0
433000,0.0
434000,0.0
435000,0.0
436000,0.0
437000,2.23606797749979
438000,2.23606797749979
439000,1.7320508075688772
440000,0.0
441000,1.7320508075688772
442000,0.0
443000,0.0
444000,0.0
445000,0.0
446000,0.0
447000,1.7320508075688772
448000,2.8284271247461903
449000,2.23606797749979
450000,2.23606797749979
451000,2.8284271247461903
452000,1.7320508075688772
453000,2.23606797749979
454000,2.8284271247461903
455000,2.0
456000,2.0
457000,0.0
458000,2.0
459000,2.0
460000,2.0
461000,2.0
462000,0.0
463000,0.0
464000,2.0
465000,2.0
466000,0.0
467000,0.0
468000,0.0
469000,0.0
470000,0.0
471000,0.0
472000,0.0
473000,0.0
474000,0.0
475000,0.0
476000,0.0
477000,2.0
478000,2.8284271247461903
479000,0.0
480000,0.0
481000,0.0
482000,0.0
483000,2.0
484000,0.0
485000,0.0
486000,0.0
487000,1.4142135623730951
488000,0.0
489000,1.4142135623730951
490000,2.0
491000,2.0
492000,2.0
493000,0.0
494000,0.0
495000,2.0
496000,0.0
497000,0.0
498000,0.0
499000,0.0
500000,0.0
501000,2.0
502000,0.0
503000,2.0
504000,0.0
505000,2.0
506000,0.0
507000,2.0
508000,0.0
509000,0.0
510000,0.0
511000,0.0
512000,0.0
513000,0.0
514000,2.8284271247461903
515000,2.23606797749979
516000,2.23606797749979
517000,0.0
518000,2.23606797749979
519000,2.23606797749979
520000,2.23606797749979
521000,0.0
522000,0.0
523000,0.0
524000,0.0
525000,0.0
526000,1.7320508075688772
527000,0.0
528000,2.0
529000,1.7320508075688772
530000,2.23606797749979
531000,2.23606797749979
532000,2.23606797749979
533000,1.4142135623730951
534000,2.23606797749979
535000,0.0
536000,0.0
537000,0.0
538000,1.7320508075688772
539000,0.0
540000,0.0
541000,1.4142135623730951
542000,1.4142135623730951
543000,0.0
544000,0.0
545000,0.0
546000,2.0
547000,0.0
548000,0.0
549000,0.0
550000,0.0
551000,0.0
552000,0.0
553000,2.0
554000,0.0
555000,2.0
556000,0.0
557000,0.0
558000,0.0
559000,0.0
560000,2.0
561000,0.0
562000,0.0
563000,2.0
564000,0.0
565000,0.0
566000,0.0
567000,1.4142135623730951
568000,3.0
569000,1.7320508075688772
570000,1.7320508075688772
571000,0.0
572000,0.0
573000,0.0
574000,0.0
575000,0.0
576000,0.0
577000,0.0
578000,2.449489742783178
579000,1.4142135623730951
580000,2.6457513110645907
581000,1.7320508075688772
582000,0.0
583000,2.0
584000,2.0
585000,0.0
586000,2.0
587000,2.0
588000,2.0
589000,1.4142135623730951
590000,0.0
591000,2.449489742783178
592000,0.0
593000,2.0
594000,2.0
595000,0.0
596000,2.0
597000,0.0
598000,0.0
599000,1.7320508075688772
600000,2.6457513110645907
601000,3.1622776601683795
602000,2.8284271247461903
603000,0.0
604000,0.0
605000,2.6457513110645907
606000,1.4142135623730951
607000,2.0
608000,2.0
609000,0.0
610000,0.0
611000,0.0
612000,2.0
613000,0.0
614000,0.0
615000,0.0
616000,1.7320508075688772
617000,2.0
618000,0.0
619000,0.0
620000,1.7320508075688772
621000,0.0
622000,1.4142135623730951
623000,0.0
624000,2.0
625000,0.0
626000,0.0
627000,0.0
628000,1.4142135623730951
629000,0.0
630000,0.0
631000,0.0
632000,0.0
633000,0.0
634000,0.0
635000,0.0
636000,0.0
637000,0.0
638000,0.0
639000,0.0
640000,0.0
641000,0.0
642000,0.0
643000,0.0
644000,0.0
645000,0.0
646000,0.0
647000,0.0
648000,0.0
649000,0.0
650000,0.0
651000,0.0
652000,0.0
653000,0.0
654000,0.0
655000,0.0
656000,0.0
657000,1.4142135623730951
658000,0.0
659000,0.0
660000,0.0
661000,1.4142135623730951
662000,0.0
663000,0.0
664000,1.4142135623730951
665000,0.0
666000,1.4142135623730951
667000,0.0
668000,1.4142135623730951
669000,1.4142135623730951
670000,1.4142135623730951
671000,0.0
672000,0.0
673000,0.0
674000,0.0
675000,0.0
676000,1.7320508075688772
677000,1.7320508075688772
678000,2.449489742783178
679000,0.0
680000,1.4142135623730951
681000,0.0
682000,1.4142135623730951
683000,1.4142135623730951
684000,1.4142135623730951
685000,1.4142135623730951
686000,0.0
687000,1.4142135623730951
688000,0.0
689000,0.0
690000,0.0
691000,0.0
692000,1.7320508075688772
693000,0.0
694000,0.0
695000,0.0
696000,1.7320508075688772
697000,2.23606797749979
698000,0.0
699000,2.0
700000,0.0
701000,0.0
702000,0.0
703000,2.0
704000,2.23606797749979
705000,2.6457513110645907
706000,0.0
707000,0.0
708000,2.0
709000,0.0
710000,2.0
711000,1.4142135623730951
712000,1.4142135623730951
